"51514","chemist","","ケミスト","","",""
"47426","chemistry","","ケミストリー","chemistries","",""
"41998","child","tʃaɪld","","children","",""
"49292","child discount","","","","",""
"44958","child process","","チャイルドプロセス","","",""
"49144","children","","","","",""
"51644","choice","","チョイス","","",""
"43356","chomp","ʧɔmp","","chomps","","chomps,chomping,chomped"
"51643","choose","","チューズ","","","chooses,choosing,chosen"
"44634","chooser","","","choosers","",""
"43357","chop","","チャップ,チョップ","chops","","chops,chopping,chopped"
"51642","chosen","ˈtʃoʊ.zən","","","",""
"41147","chunk","","チャンク","chunks","",""
"47383","chunked","","","","",""
"47385","chunked transfer encoding","","","","",""
"48192","cinema","","シネマ","cinemas","",""
"48336","cipher","ˈsaɪfə","サイファ","ciphers","","ciphers,ciphering,ciphered"
"47846","circle","","サークル","circles","","circles,circling,circled"
"51659","circle graph","","","","",""
"48369","circuit","","サーキット","circuits","","circuits,circuiting,circuited"
"47855","circulate","","サーキュレート","","","circulates,circulating,circulated"
"47857","circulation","","サーキュレーション","circulations","",""
"45328","cite","saɪt","","","","cites,citing,cited"
"46345","city","","シティー","cities","",""
"42902","class","","クラス","classes","","classes,classing,classed"
"45085","class hierarchy","","","","",""
"46832","class library","","クラスライブラリ","","",""
"44493","class name","","クラスネーム","","",""
"51724","class variable","","","","",""
"43906","classic","ˈklæsɪk","クラシック","","",""
"49148","classical","","クラシカル","","",""
"47443","classical language","","","classical languages","",""
"45483","classification","","クラシフィケイション","classifications","",""
"47828","classified","","","classifieds","",""
"48526","classifier","","クラシファイア","classifiers","",""
"47977","classify","","","","","classifies,classifying,classified"
"50971","classloader","","","","",""
"50970","classloading","","クラスローディング","","",""
"45798","classroom","","クラスルーム","classrooms","",""
"51472","clause","","","clauses","",""
"40972","clean","kliːn","クリーン","","cleaner,cleanest","cleans,cleaning,cleaned"
"43636","clear","","クリア,クリアー","","clearer,clearest","clears,clearing,cleared"
"44187","click","ˈklɪk","クリック","","","clicks,clicking,clicked"
"51443","clickable","","","","",""
"50977","clickstream","","クリックストリーム","","",""
"42460","client","ˈklaɪ.ənt","クライアント","clients","",""
"50964","client-side","","","","",""
"47311","clip","","クリップ","clips","","clips,clipping,clipped"
"51043","clipboard","","クリップボード","","",""
"44612","clipping","","クリッピング","clippings","",""
"47317","clipping mask","","クリッピングマスク","","",""
"43218","clone","","クローン,クロン","clones","","clones,cloning,cloned"
"44949","cloneable","","","","",""
"43563","close","kloʊz","クローズ,クロース","","closer,closest","closes,closing,closed"
"44917","closeable","","クローザブル","","",""
"43808","closure","","クロージャ","closures","",""
"49096","clothing","","","","",""
"48957","cloud","klaʊd","クラウド","clouds","","clouds,clouding,clouded"
"49111","cluster","","クラスター,クラスタ","","",""
"49172","cluster analysis","","","cluster analyses","",""
"49171","clustering","","クラスタリング","","",""
"42786","code","","コード","codes","","codes,coding,coded"
"48180","code completion","","","","",""
"47953","code coverage","","コードカバレッジ","","",""
"49382","code folding","","","","",""
"44954","code point","","コードポイント","code points","",""
"51343","code reusability","","","","",""
"51120","code reuse","","","","",""
"52309","code smell","","","","",""
"50969","codebase","","コードベース","","",""
"44026","codec","","コーデック","codecs","",""
"44972","coded","","","","",""
"46132","coding","","コーディング","codings","",""
"50190","coefficient","","","","",""
"51174","cog","","","","",""
"47082","collapse","","コラプス,コラップス","","","collapses,collapsing,collapsed"
"42115","collect","","コレクト","","","collects,collecting,collected"
"50871","collect call","","","","",""
"41870","collection","","コレクション","collections","",""
"51344","college","","","","",""
"49064","college admission","","","","",""
"51036","collision detection","","","","",""
"49178","colon","","コロン","colons(cola)","",""
"42203","color","","カラー","colors","","colors,coloring,colored"
"50734","color-coordinated","","","","",""
"44011","coloring","","カラーリング","colorings","",""
"5657","colour","","","","",""
"43061","column","","カラム,コラム","columns","",""
"45430","column name","","","","",""
"41152","combine","","コンバイン","","","combines,combining,combined"
"50976","combining character","","","","",""
"48903","comedy","","コメディ","comedies","",""
"46153","comma","","カンマ,コンマ","commas(commata)","",""
"49862","comma-separated","","","","",""
"43759","command","kə.ˈmænd","コマンド","commands","","commands,commanding,commanded"
"45036","command button","","コマンドボタン","","",""
"48883","command pattern","","コマンドパターン","","",""
"50572","command prompt","","","","",""
"45967","command syntax","","コマンドシンタックス","","",""
"45264","comment","","コメント","comments","","comments,commenting,commented"
"51885","comment out","","","","",""
"48862","comment system","","","","",""
"50336","commerce","","コマース","","",""
"50337","commercial","","コマーシャル","","",""
"49618","commercial invoice","","","","",""
"47700","commission","","コミッション","commissions","","commissions,commissioning,commissioned"
"41281","commit","","コミット","","","commits,committing,committed"
"49198","committee","","コミッティー","","",""
"51035","committer","","コミッター","","",""
"45823","commodity","","コモディティー","commodities","",""
"43700","common","","コモン","commons","commoner,commonest",""
"49199","communicate","","コミュニケート","","","communicates,communicating,communicated"
"46128","communication","kʌˌmjunɪˈkeɪʃən","コミュニケーション","","",""
"45826","community","","コミュニティー","communities","",""
"49535","comp","","コンプ,カンプ","","",""
"42137","compact","","コンパクト","compacts","","compacts,compacting,compacted"
"45252","company","ˈkʌmpni","カンパニー","companies","",""
"43949","comparable","","コンパラブル","","",""
"49200","comparator","","コンパレーター","comparators","",""
"42826","compare","","コンペア","","","compares,comparing,compared"
"43228","comparison","","","comparisons","",""
"52295","compass","","コンパス","","",""
"49201","compatibility","","コンパチビリティ","compatibilities","",""
"49558","compatibility testing","","","","",""
"43869","compatible","","","","",""
"52026","compensation","","","","",""
"51032","compilable","","コンパイラブル","","",""
"50979","compilation","","","","",""
"44639","compile","kʌmpaɪl","コンパイル","compiles","","compiles,compiling,compiled"
"52230","compile time","","","","",""
"41324","compiler","","コンパイラ","compilers","",""
"50980","complement","","コンプリメント","","",""
"44312","complete","kəmˈpliːt","コンプリート","","","completes,completing,completed"
"47648","completed","","","","",""
"48182","completion","","コンプリーション","","",""
"49206","complex","","コンプレックス","","",""
"51676","complex analysis","","","","",""
"49441","complex number","","","","",""
"41753","component","","コンポーネント","components","",""
"46563","componentization","","","","",""
"46548","componentize","","","","",""
"43751","composite","","コンポジット","composites","",""
"49827","composite type","","コンポジットタイプ","","",""
"48500","compound","","コンパウンド","compounds","","compounds,compounding,compounded"
"50982","comprehension","","コンプリヘンション","","",""
"49774","comprehensive","","","","",""
"51352","comprehensive layout","","","","",""
"43948","compress","","コンプレス","","","compresses,compressing,compressed"
"50985","compressed data","","","","",""
"51031","compressibility","","","","",""
"46966","compression","kɒm.prɛʃ.ən","コンプレッション","","",""
"50983","compression ratio","","","","",""
"49208","compressor","","コンプレッサー","compressors","",""
"43798","computer","kəmˈpjutɚ","コンピュータ","computers","",""
"52001","computer language","","","","",""
"5680","computer science","","コンピューターサイエンス","","",""
"42630","concatenate","","","","","concatenates,concatenating,concatenated"
"52231","concatenation","","","","",""
"47667","concept","ˈkɒn.sɛpt","コンセプト","concepts","",""
"52028","concierge","","コンシエルジュ","","",""
"49669","conclusion","","/kənˈkluːʒən/","","",""
"41958","concurrent","","コンカレント","","",""
"51099","concurrent program","","","","",""
"47348","concurrently","","","","",""
"45094","condition","","コンディション","conditions","","conditions,conditioning,conditioned"
"48240","conductor","","コンダクター","conductors","",""
"50680","cone","","コーン","","",""
"47787","conference","","カンファレンス","conferences","",""
"50023","confidence","","コンフィデンス","","",""
"51354","confidential","","コンフィデンシャル","","",""
"3988","config","","コンフィグ","","",""
"47650","configurable","","","","",""
"44688","configuration","","コンフィギュレーション,コンフィグレーション","configurations","",""
"41913","configure","","","","","configures,configuring,configured"
"45385","confirm","","コンファーム","","","confirms,confirming,confrmed"
"51355","confirmation","","","","",""
"48753","confirmed","","","","",""
"48897","conjunction","","","","",""
"40979","connect","","コネクト","","","connects,connecting,connected"
"46089","connected","","","","",""
"43730","connection","kəˈnɛkʃən","コネクション","connections","",""
"51357","connection-oriented communication","","","","",""
"50986","connectionless","","コネクションレス","","",""
"51356","connectionless communication","","","","",""
"48408","connector","","コネクター","connectors","",""
"50908","consistency","","","","",""
"41880","console","","コンソール","consoles","",""
"43546","constant","","コンスタント","constants","",""
"50762","constantize","","","","",""
"49212","constraint","","","constraints","",""
"48302","constraint violation","","","","",""
"48470","construct","","コンストラクト","","","constructs,constructing,constructed"
"45519","construction","","コンストラクション","constructions","",""
"45524","constructor","","コンストラクター","constructors","",""
"50988","constructorless","","","","",""
"50153","consumer","","コンシューマー","","",""
"46482","contact","","コンタクト","contacts","","contacts,contacting,contacted"
"42806","contain","","コンテイン","","","contains,containing,contained"
"43171","container","","コンテナー","containers","",""
"43267","content","","コンテント","contents","",""
"45132","content management system","","コンテンツマネージメントシステム","","",""
"43717","context","","コンテクスト,コンテキスト","contexts","",""
"50989","context-sensitive","","","","",""
"41225","continue","","コンティニュー","","","continues,continuing,continued"
"42957","contract","","コントラクト","","","contracts,contracting,contracted"
"46769","contribute","","コントリビュート","","","contributes,contributing,contributed"
"46817","contribution","","コントリビューション","contributions","",""
"49215","contributor","","コントリビュータ","contributors","",""
"42184","control","","コントロール","controls","","controls,controlling,controlled"
"50990","control character","","コントロールキャラクター","","",""
"50991","control code","","コントロールコード","","",""
"42194","controller","","コントローラー","controllers","",""
"49783","convention","","コンベンション","","",""
"49846","conversation","","カンバセーション","","",""
"49216","conversion","","コンバーション","conversions","",""
"45925","conversion rate","","","conversion rates","",""
"44476","convert","","コンバート","converts","","converts,converting,converted"
"51654","convert A into B","","","","",""
"51655","convert into ~","","","","",""
"44507","converter","","コンバーター","converters","",""
"44512","convertible","","コンバーチブル","convertibles","",""
"49218","convertion","","","","",""
"5830","convertor","","コンバーター","","",""
"50465","cook","","コック,クック","","",""
"41261","cookie","ˈkʊki","クッキー","cookies","",""
"50999","cookieless","","","","",""
"50464","cooking","","クッキング","","",""
"50732","cool","kuːl","クール","","",""
"48556","coordinate","","コーディネート","coordinates","",""
"48557","coordinate system","","","coordinate systems","",""
"46375","copiable","","","","",""
"43486","copy","","コピー","copies","","copies,copying,copied"
"50992","copy and paste","","","","",""
"50997","copy protection","","コピープロテクション","","",""
"49221","copyable","","","","",""
"49222","copyleft","","コピーレフト","","","copylefts,copylefting,copylefted"
"46937","copyright","","コピーライト","copyrights","","copyrights,copyrighting,copyrighted"
"50246","core","","コア","","",""
"47982","core dump","","コアダンプ","core dumps","",""
"4753","corp.","","","","",""
"49223","corporate","ˈkɔr.pə.rət","コーポレート","corporates","",""
"48900","corporate customer","","","","",""
"50152","corporate tax","","","","",""
"51358","corporate website","","","","",""
"45513","corporation","","コーポレーション","corporations","",""
"48572","correct","kəˈɹɛkt","コレクト","","","corrects,correcting,corrected"
"51073","correction","","コレクション","","",""
"51669","correctly","","","","",""
"4587","cosine","","コサイン","","",""
"48844","cosine wave","","","","",""
"51672","cosplay","","コスプレイ","","",""
"51673","cosplayer","","","","",""
"45203","cost","","コスト","costs","",""
"45207","cost price","","","cost prices","",""
"43291","count","kaʊnt","カウント","counts","","counts,counting,counted"
"44692","countable","","カウンタブル","","",""
"48061","countable norn","","","","",""
"42334","counter","ˈkaʊntə","カウンター","counters","",""
"47741","counterparty","","","counterparties","",""
"41624","country","","カントリー","countries","",""
"45368","country code","","カントリーコード","country codes","",""
"51415","couple","","","","",""
"45314","coupon","","クーポン","coupons","",""
"42890","course","","コース","courses","",""
"47952","coverage","","カバレッジ","coverages","",""
"49197","crapware","","クラップウェア","","",""
"41514","crawl","","クロール","","","crawls,crawling,crawled"
"41579","crawler","","クローラ","crawlers","",""
"42871","create","","クリエイト","","","creates,creating,created"
"49233","creation","kɹiːˈʲeɪʃɘn","","creations","",""
"49232","creative","","クリエイティブ","","",""
"47782","creator","","クリエイター,クリエーター","creators","",""
"43828","credential","","クレデンシャル","","",""
"42244","credit","","クレジット","credits","","credits,crediting,credited"
"49008","credit account","","","","",""
"41606","credit card","","クレジットカード","credit cards","",""
"50897","credit card number","","","","",""
"47189","credit limit","","","","",""
"41296","criteria","","クライテリア","","",""
"45092","criterion","","クライテリオン","criteria","",""
"49663","crop","","クロップ","crops","","crops,cropping,cropped"
"50655","cross-","","","","",""
"50993","cross-browser","","","","",""
"50656","cross-domain","","クロスドメイン","","",""
"50657","cross-domain communication","","","","",""
"50662","cross-platform","","クロスプラットホーム","","",""
"52035","cross-site scripting","","","","",""
"43406","crypt","kɹɪpt","クリプト","crypts","",""
"46886","crypto","","クリプト","cryptos","",""
"46888","cryptography","","クリプトグラフィ","cryptographies","",""
"47860","cube","","キューブ","","",""
"51872","cube root","","","","",""
"41790","cumulative","","","","",""
"48404","curation","kjəˈɹeɪʃən","キュレーション","curations","",""
"48399","curator","","キュレーター","curators","",""
"42406","currency","ˈkɝ.ən.si","カレンシー","currencies","",""
"41401","current","","カレント","currents","",""
"46891","current month","","","","",""
"44156","currently","","","","",""
"41484","curriculum","","カリキュラム","curricula(curriculums)","",""
"49620","curriculum vitae","","","","",""
"44097","curry","","カリー,カレー","","",""
"50998","curryfication","","","","",""
"48833","currying","","","curryings","",""
"51997","curve","","カーブ","","",""
"46003","custom","kʌstəm","カスタム","customs","",""
"42745","customer","","カスタマー","customers","",""
"49243","customise","","","","",""
"49298","customizability","","","","",""
"51363","customization","","カスタマイゼーション","","",""
"44867","customize","","カスタマイズ","","","customizes,customizing,customized"
"46006","customized","","","","",""
"41501","cut","kʌt","カット","","","cuts,cutting,cut"
"44615","cutting","ˈkʌtɪŋ","","cuttings","",""
"44232","cycle","saɪkəl","サイクル","cycles","",""
"44570","cyclic","","サイクリック","","",""
"51364","cycling","","サイクリング","","",""
"47841","cylinder","","シリンダー","cylinders","",""
"44934","daemon","ˈdiːmən","デーモン","daemons","",""
"50994","daemonize","","","","",""
"42846","daily","","デイリー","dailies","",""
"52232","dangling else","","","","",""
"50676","dark","","ダーク","","darker,darkest",""
"51365","darkness","","ダークネス","","",""
"48842","dash","","","dashes","",""
"47136","dashboard","","ダッシュボード","dashboards","",""
"44658","dasherize","","","","","dasherizes,dasherizing,dasherized"
"43537","data","","データ","","",""
"47175","data access object","","データアクセスオブジェクト","data access objects","",""
"47409","data architecture","","データアーキテクチャ","","",""
"50984","data compression","","","","",""
"47938","data integrity","","データインテグリティ","","",""
"49508","data manipulation","","","","",""
"49509","data manipulation language","","","","",""
"46798","data migration","","データマイグレーション","","",""
"51416","data mining","","","","",""
"49249","data model","","データモデル","data models","",""
"47405","data modeling","","データモデリング","","",""
"44628","data store","","データストア","data stores","",""
"46213","data structure","","データストラクチャ","data structures","",""
"49247","data transfer object","","データトランスファオブジェクト","","",""
"46125","data transfer rate","","","","",""
"47998","data-driven","","データドリブン","","",""
"43603","database","","データベース","databases","",""
"50996","database administrator","","","","",""
"51367","database management system","","","","",""
"46800","database migration","","データベースマイグレーション","","",""
"49253","database model","","データベースモデル","database models","",""
"4765","dataflow","","データフロー","","",""
"48377","dataflow diagram","","データフローダイアグラム","dataflow diagrams","",""
"49258","dataflow programming","","データフロープログラミング","","",""
"52233","datagram","","データグラム","","",""
"43464","date","","デート,デイト","dates","","dates,dating,dated"
"45408","date of birth","","","","",""
"42294","day","","デイ,デー","days","",""
"50453","daybook","","","","",""
"43914","deactivate","","","","","deactivates,deactivating,deactivated"
"50423","deactivation","","","","",""
"51780","dead","dɛd","","","",""
"52296","dead code","","デッドコード","","",""
"52376","dead link","","","","",""
"46378","dead lock","","","","",""
"45594","deadlock","","デッドロック","deadlocks","",""
"52045","deadstock","","","","",""
"48450","deal","diːl","ディール","deals","","deals,dealing,dealt"
"49259","dealer","","ディーラー","dealers","",""
"48458","deallocate","diːˈæləkeɪt","","","",""
"51000","deallocation","diːæləˈkeɪʃən","","","",""
"4531","death","dɛθ","デス","","",""
"48290","debit","","デビット","debits","","debits,debiting,debited"
"48294","debit card","","デビットカード","debit cards","",""
"49260","debt","dɛt","","debts","",""
"42384","debug","","デバッグ","","","debugs,debugging,debugged"
"49299","debuggability","","デバッガビリティ","","",""
"50581","debuggable","","デバッガブル","","",""
"51002","debuggee","","","","",""
"49261","debugger","","デバッガー","debuggers","",""
"43011","decide","dɪˈsaɪd","","","","decides,deciding,decided"
"41802","decimal","ˈdɛsɪml","デシマル","decimals","",""
"49263","decimal number","","デシマルナンバー","decimal numbers","",""
"49265","decimal place","","","decimal places","",""
"45392","decimal point","","デシマルポイント","decimal points","",""
"49264","decimal system","","デシマルシステム","","",""
"48338","decipher","","ディサイファ","","","deciphers,deciphering,deciphered"
"51319","decision-making process","","","","",""
"51042","deck","","デック,デッキ","","",""
"50129","declaration","","","","",""
"51003","declarative","","","","",""
"51063","declarative programming","","","","",""
"43244","declare","","デクレアー","","","declares,declaring,declared"
"45169","declared","","","","",""
"49267","declared function","","","","",""
"49266","declared method","","","","",""
"50162","declarer","","","","",""
"41109","decode","","デコード","","",""
"45157","decoder","","デコーダー,ディコーダー","decoders","",""
"45481","decoding","","デコーディング","decodings","",""
"51005","decompilable","","","","",""
"51353","decompile","","デコンパイル","","",""
"51370","decompiler","","デコンパイラ","","",""
"50047","decompress","","デコンプレス","","",""
"50064","decorate","","デコレート","","",""
"50585","decoration","","デコレーション","","",""
"48888","decorator pattern","","","","",""
"5076","decouple","","","","","decouples,decoupling,decoupled"
"40718","decrement","","デクリメント","decrements","",""
"50810","decrementation","","","","",""
"44169","decrypt","","デクリプト","","","decrypts,decrypting,decrypted"
"47203","decrypter","","","decrypters","",""
"46883","decryption","","","decryptions","",""
"50081","dedicated","","","","",""
"49650","deduct","","","","","deducts,deducting,deducted"
"47736","deduction","","ディダクション,デダクション","deductions","",""
"51006","deduplicate","","","","",""
"51007","deduplication","","","","",""
"51378","deep","","ディープ","","",""
"51008","deep copy","","ディープコピー","","",""
"51377","deepness","","ディープネス","","",""
"42755","default","","ディフォルト,デフォールト","defaults","","defaults,defaulting,defaulted"
"46712","default value","","","","",""
"50540","defect","","デフェクト","","",""
"42105","defer","dɪˈfɜː(ɹ)","","","","defers,deferring,deferred"
"44242","deferred","","","","",""
"41907","define","","ディファイン、デファイン","","","defines,defining,defined"
"44727","defined","","","","",""
"46084","definition","ˌdɛfɪˈnɪʃən","デフィニション,ディフィニション","definitions","",""
"51372","defragment","","デフラグメント","","",""
"51010","defragmentation","","","","",""
"51011","defunct","","","","",""
"47387","degrade","","デグレード","","","degrades,degrading,degraded"
"51012","deindex","","","","",""
"51013","deinitialize","","","","",""
"40884","delay","","ディレイ","delays","","delays,delaying,delayed"
"42266","delegate","","デリゲート","delegates","","delegates,delegating,delegated"
"50740","delegation","","デリゲーション","","",""
"46117","delegator","","デリゲーター","delegators","",""
"46119","deletable","","","","",""
"43644","delete","","デリート","","","deletes,deleting,deleted"
"45120","deleted","","","","",""
"51374","deletion","","","","",""
"50128","delimit","","","","",""
"43265","delimiter","","デリミタ,デリミター","delimiters","",""
"46361","delink","","","","","delinks,delinking,delinked"
"42797","deliver","","デリバー","","","delivers,delivering,delivered"
"49272","deliverable","","","deliverables","",""
"41017","deliverer","","","deliverers","",""
"45450","delivery","","デリバリ","deliveries","",""
"50885","delivery address","","","","",""
"49614","delivery order","","","","",""
"51015","delta","dɛɫtə","デルタ","","",""
"50383","demand","","デマンド","","",""
"51016","demo","","デモ","","",""
"51028","demonstrate","ˈdɛmənstɹeɪt","","","",""
"51375","demonstration","ˌdɛmənˈstɹeɪʃən","","","",""
"51668","demoware","","","","",""
"50042","denial","","","","",""
"41805","denominator","dɪˈnɒmɪneɪtə(ɹ)","","denominators","",""
"51017","denormalize","","","","",""
"46396","dental insurance","","","","",""
"44305","deny","dɪˈnaɪ","デナイ,ディナイ","","","denies,denying,denied"
"42063","department","","デパートメント","departments","",""
"50218","department chief","","","","",""
"50847","departure","","デパーチャー","","",""
"45775","depend","dɪˈpɛnd","ディペンド","","",""
"49301","dependability","","","","",""
"52298","dependee","","","","",""
"45779","dependency","","","dependencies","",""
"41967","dependency injection","","","","",""
"52299","dependency inversion principle","","","","",""
"51862","dependent","dɪˈpɛndənt","ディペンデント","","",""
"46325","deploy","","デプロイ","","","deploys,deploying,deployed"
"51065","deployable","","","","",""
"46332","deployer","","デプロイヤー","deployers","",""
"46329","deployment","","デプロイメント","deployments","",""
"46362","deprecate","","デプリケート、デプレケート","","","deprecates,deprecating,deprecated"
"46025","deprecated","","デプリケーテッド、デプレケーテッド","","",""
"51376","deprecation","ˌdɛpɹɪˈkeɪʃən","","","",""
"48735","depreciation","dɪˌpɹiːʃɪˈeɪʃən","","","",""
"42066","depth","dɛpθ","デプス","depths","",""
"46607","depth-first search","","","","",""
"51018","deque","diːˈkjuː","","","",""
"41955","dequeue","diːˈkjuː","デキュー","dequeues","","dequeues,dequeuing,dequeued"
"46781","dereference","","デリファレンス","","","dereferences,dereferencing,dereferenced"
"51786","derivation","","","","",""
"40975","derive","","","","","derives,deriving,derived"
"47541","derived","","","","",""
"49448","derived class","","","","",""
"47720","derived form","","","","",""
"3159","descend","","","","","descends,descending,descended"
"44177","descendant","","","descendants","",""
"48520","descending order","","","","",""
"50476","describe","","ディスクライブ","","",""
"40767","description","","デスクリプション,ディスクリプション","descriptions","",""
"46324","descriptor","","デスクリプター、ディスクリプター","","",""
"48487","deselect","diːsəˈlɛkt","","","",""
"51383","deselection","","","","",""
"44555","deserialization","","デシリアライゼーション","deserializations","",""
"44556","deserialize","","デシリアライズ","","","deserializes,deserializing,deserialized"
"42450","design","də'zɑɪn","デザイン","designs","","designs,designing,designed"
"50855","design document","","","","",""
"50418","design pattern","","デザインパターン","","",""
"51384","designer","","デザイナー","designers","",""
"50602","desktop","","デスクトップ","","",""
"44148","destination","","デスティネーション,ディスティネーション","destinations","",""
"46635","destination address","","","","",""
"43633","destroy","","デストロイ","","","destroys,destroying,destroyed"
"51385","destruction","ˌdɪsˈtrʌkʃən","ディストラクション,デストラクション","","",""
"46410","destructive","","ディストラクティブ","","",""
"46414","destructive function","","","","",""
"49213","destructor","","デストラクタ","destructors","",""
"50054","detach","","","","",""
"51387","detachable","","デタッチャブル","","",""
"51386","detachment","","","","",""
"43258","detail","","ディテール,デテール","details","","details,detailing,detailed"
"50853","detailed design","","","","",""
"42117","detect","dɪˈtɛkt","ディテクト","","","detects,detecting,detected"
"50973","detection","","ディテクション","","",""
"49875","determination","","","","",""
"47058","determine","","","","","determines,determining,determined"
"49095","determiner","","","determiners","",""
"51019","deterministic","","","","",""
"51389","deterministic algorithm","","","","",""
"40780","develop","dɪˈvɛləp","","","","develops,developing,developed"
"46739","developer","dɪˈvɛləpɚ","ディベロッパー,デベロッパー","developers","",""
"40773","development","dɪˈvɛləpmənt","ディベロップメント,デベロップメント","developments","",""
"48037","development environment","","","","",""
"51391","development tool","","","","",""
"47479","device","dɪ.ˈvɑɪs","デバイス","devices","",""
"51020","devkit","","","","",""
"3220","diagnose","","","","",""
"49958","diagnostic","","","","",""
"52079","diagnostic program","","","","",""
"44006","diagram","ˈdaɪ.ə.ɡræm","ダイアグラム","diagrams","",""
"41024","dialect","","ダイアレクト","dialects","",""
"47628","dialog","ˈdaɪəlɑg","ダイアログ","","",""
"48783","dialog box","","ダイアログボックス","","",""
"49278","dialogue","","","dialogues","",""
"46724","diameter","","","diameters","",""
"50239","diamond","","ダイヤモンド","","",""
"43774","diary","","ダイアリー","diaries","",""
"51392","dice","","ダイス","dices","",""
"43836","dictionary","","ディクショナリー","dictionaries","",""
"43928","die","","ダイ","","","dies,dying,died"
"50273","diet","","ダイエット","","",""
"50272","dietary","ˈdaɪətɹi","","","",""
"51038","diff","","ディフ","","",""
"43372","difference","ˈdɪfərəns","","differences","",""
"51732","different","","ディファレント","","",""
"51729","differential","","","","",""
"51728","differential calculus","","","","",""
"51730","differentiation","","","","",""
"42572","digest","daɪˈdʒɛst","ダイジェスト","","","digests,digesting,digested"
"43332","digit","ˈdɪdʒɪt","ディジット","digits","",""
"43817","digital","ˈdɪʤətl","デジタル,ディジタル","","",""
"51039","digital certificate","","","","",""
"47380","digital signature","","デジタルシグネーチャー","","",""
"51397","digitalization","","","","",""
"51040","digitalize","","ディジタライズ,デジタライズ","","",""
"51396","digitization","","","","",""
"50413","digitize","","ディジタイズ","","",""
"41788","dimension","","ディメンジョン,ディメンション","dimensions","",""
"51068","dimensional","","ディメンジョナル","","",""
"51021","dimensionality","","ディメンショナリティ","","",""
"51022","dir","","","","",""
"41047","direct","dɪˈrɛkt,ˌdaɪˈrɛkt","ダイレクト,ディレクト","directs,directing,directed","",""
"41609","direct debit","","","direct debits","",""
"49280","direct flight","","","direct flights","",""
"50455","direct withdrawal","","","","",""
"48075","direction","","ディレクション,ダイレクション","directions","",""
"48863","directive","","ディレクティブ","directives","",""
"49210","director","dɪˈɹɛktɚ,daɪˈɹɛktɚ","ディレクター、ダイレクター","directors","",""
"43101","directory","","ディレクトリ","directories","",""
"47361","directory structure","","","","",""
"51401","disability","","","","",""
"49289","disability discount","","","","",""
"40858","disable","","ディセーブル,ディスエーブル","","","disables,disabling,disabled"
"46265","disabled","","ディセーブルド,ディスエーブルド","","",""
"49283","disabled control","","","","",""
"49284","disabled sports","","","","",""
"45336","disallow","","","","","disallows,disallowing,disallowed"
"49168","disambiguation","","","disambiguations","",""
"51766","disassembly","","","","",""
"50456","discard","","","","",""
"50692","disconnect","","ディスコネクト","","",""
"50693","disconnected","","ディスコネクト","","",""
"47012","discount","","ディスカウント","discounts","","discounts,discounting,discounted"
"49288","discount rate","","","","",""
"3048","discover","","ディスカバー","","",""
"46532","discoverability","","ディスカバビリティー","","",""
"51404","discoverable","","ディスカバラブル","","",""
"47469","discovery","","ディスカバリー","discoveries","",""
"51405","discrete","dɪsˈkɹiːt","ディスクリート","","",""
"47543","discrete Fourier transform","","","","",""
"47547","discrete cosine transform","","","","",""
"51408","disk","dɪsk","ディスク","","",""
"44898","disk space","","ディスクスペース","","",""
"42154","dispatch","","ディスパッチ","","","dispatches,dispatching,dispatched"
"51409","dispatch table","","ディスパッチテーブル","","",""
"44564","dispatcher","","ディスパッチャー","dispatchers","",""
"40783","display","","ディスプレイ","displays","","displays,displaying,displayed"
"5199","display order","","","","",""
"50788","display preferences","","","","",""
"48272","disposable","","ディスポーサブル","disposables","",""
"45763","dispose","dɪ.ˈspoʊz","ディスポーズ","","","disposes,disposing,disposed"
"45286","distance","ˈdɪstəns","ディスタンス","","","distances,distancing,distanced"
"45997","distinct","","ディスティンクト","","",""
"47490","distribute","dɪsˈtɹɪbjut","ディストリビュート","","","distributes,distributing,distributed"
"47498","distributed","","","","",""
"5535","distributed component object model","","","","",""
"47496","distributed computing","","","","",""
"47499","distributed database","","","","",""
"47502","distributed file system","","","","",""
"47505","distributed hash table","","","","",""
"50773","distributed processing","","","","",""
"47243","distribution","","ディストリビューション","distributions","",""
"50808","dither","","ディザ","","",""
"44699","divide","","ディバイド","","","divides,dividing,divided"
"49319","dividend","","","dividends","",""
"51101","divider","","","","",""
"45244","division","dɪˈvɪʒən","ディビジョン","divisions","",""
"44295","divisor","","","divisors","",""
"3737","do","","ドゥー","","","does,doing,did,done"
"51412","doc","","","","",""
"51041","dock","","ドック","","",""
"42693","document","ˈdɑ.kjə.mənt","ドキュメント","documents","","documents,documenting,documented"
"48902","documentary","","ドキュメンタリー","documentaries","",""
"46821","documented","","","","",""
"52316","dollar","","","","",""
"43413","domain","","ドメイン","domains","",""
"47187","domain name","","","domain names","",""
"5691","domain-driven","","ドメインドリブン","","",""
"47973","domain-driven design ","","ドメインドリブンデザイン","","",""
"49387","domestic ","","ドメスティック","","",""
"50523","dominant","","ドミナント","","",""
"45626","donate","","","","","donates,donating,donated"
"46820","donation","dəʊˈneɪʃən","ドネーション","donations","",""
"47238","done ","","","","",""
"49323","donner","dɔ.ne","ドナー","","",""
"45201","double","ˈdʌb.əl","ダブル","doubles","",""
"52287","double buffering","","","","",""
"49325","double quote","","","","",""
"49120","double-book","","","","","double-books,double-booking,double-booked"
