"42659","62309","noun","","宛名、住所",""
"42659","72064","noun","computing","（メモリの）アドレス",""
"42659","72065","noun","internet","インターネットアドレス（{entry:URL}）",""
"42659","72066","intransitive verb","computing","（メモリの）アドレスを参照する",""
"42662","62313","noun","","属性，特性，特質",""
"42666","62319","noun","","中心，中央",""
"42666","62321","transitive verb","","～を中心に置く",""
"42666","78262","transitive verb","","～を集中させる",""
"42666","78263","intransitive verb","","集中する",""
"42670","62325","noun","","右，右側",""
"42670","62329","adjective","","右の，右側の",""
"42670","74650","adjective","","正しい",""
"42674","1111","adverb","","左に",""
"42674","1112","verb","","{entry:leave}過去・過去分詞",""
"42674","62331","noun","","左，左側",""
"42674","73540","adjective","","左の",""
"42687","62353","noun","","底，下部，最下位",""
"42687","72141","adjective","","底の，下部の，最下位の",""
"42693","62363","noun","","文書，書類，資料",""
"42693","72796","verb","","書類を作成する，文書化する",""
"42698","54","adjective","","外側からの，外部からの",""
"42698","62371","adjective","","外側の，外部の",""
"42703","62379","noun","computing,mathematics","関数",""
"42703","62383","noun","","機能，作用",""
"42703","73203","noun","mathematics","写像",""
"42708","62387","noun","","歴史",""
"42708","62391","noun","","経歴，履歴",""
"42715","73581","noun","","位置，所在地",""
"42718","1128","verb","","～を層にする",""
"42718","62409","noun","","層",""
"42718","73505","noun","computing","（画像処理ソフトの）レイヤー",""
"42721","863","noun","","（幹などの）節，こぶ",""
"42721","864","noun","computer networking","ノード","ネットワークに繋がっているコンピュータやデバイス"
"42721","73908","noun","graph theory","（グラフの）頂点",""
"42724","62415","noun","","範囲",""
"42728","62423","noun","","木，樹木",""
"42728","62429","noun","computing","木構造",""
"42728","62431","noun","","系統図",""
"42735","62435","noun","","地域，地方",""
"42735","62439","noun","mathematics","面積",""
"42735","62441","noun","","範囲，領域",""
"42739","62445","noun","","（衣服の）ボタン",""
"42739","72179","noun","graphical user interface","ボタン","ボタンに割り当てられた機能を活性化する画面上のコントロール"
"42739","78246","noun","","（呼び鈴などの）押しボタン",""
"42741","62447","noun","computing","（バイナリに対して）テキスト","人が読めるような形式のデータ"
"42741","62453","noun","","（題名・イラストなどに対する）本文",""
"42741","62455","noun","","教科書（{entry:textbook}）",""
"42745","62459","noun","","得意先，顧客",""
"42747","62463","noun","","（集団の）一員",""
"42747","62465","noun","","会員",""
"42747","62467","noun","computing,programming","メンバー","クラスに関係付いた変数や関数など"
"42751","62469","noun","","管理者",""
"42751","62473","noun","","行政官",""
"42755","62477","noun","","初期値，規定値",""
"42755","78448","intransitive verb","computing","（指定がない場合に）規定値になる",""
"42761","1160","intransitive verb","","空になる",""
"42761","62485","adjective","","空の",""
"42761","71420","transitive verb","","～を空にする",""
"42764","62489","noun","","空白",""
"42764","62493","adjective","","空白の",""
"42764","78194","adjective","","（紙が）白紙の",""
"42768","149","noun","","一続き，一列，一連",""
"42768","1947","noun","","ひも，糸",""
"42768","62495","noun","computing","文字列（''character string''）",""
"42770","62497","verb","","引用する",""
"42770","62501","verb","","引用符で囲む",""
"42770","62503","noun","","見積もり",""
"42770","76190","transitive verb","","〈値段・評価額を〉見積もる",""
"42775","308","transitive verb","","〈本などを〉出版する",""
"42775","309","intransitive verb","","印刷する",""
"42775","62505","transitive verb","","～を印刷する",""
"42775","62509","noun","","印刷",""
"42779","62511","noun","","体裁",""
"42779","62521","verb","","（記録媒体を）フォーマットする","記録媒体を初期化すること"
"42779","73162","noun","computing","ファイル形式（{entry:filetype}）",""
"42779","76570","verb","","（文章など）書式を整える",""
"42786","62523","noun","programing","ソースコード（{entry:source code}）",""
"42786","62525","verb","computing","コーディングする",""
"42786","62527","verb","cryptography","暗号にする",""
"42786","72330","noun","","（従業員コードなどの）コード",""
"42786","72331","noun","","符号",""
"42786","72332","verb","","符号化する",""
"42790","62531","adjective","","個人的な",""
"42790","74182","adjective","","個人用の",""
"42794","62535","noun","","人",""
"42794","74181","noun","grammar","人称",""
"42797","62539","verb","","配達する，送り届ける，届ける",""
"42801","62545","pronoun","","どれか，いづれか",""
"42801","72016","adjective","","いくつかの",""
"42806","62553","transitive verb","","～を含む",""
"42810","1391","intransitive verb","","（ある状態に）なる",""
"42810","62559","transitive verb","computing","〈プロパティー値を〉取得する",""
"42810","73226","transitive verb","","～を得る，取る",""
"42817","1264","transitive verb","","（ある場所に）～を置く",""
"42817","62575","transitive verb","","～を調整する，設定する",""
"42817","62583","noun","","一組，一式，セット",""
"42817","76120","noun","mathematics","集合",""
"42823","62585","adjective","","最初の，１番目の",""
"42823","71404","adverb","","最初に",""
"42823","71409","noun","","最初",""
"42825","62587","adjective","","最後の",""
"42825","71405","noun","","最後",""
"42825","71406","adjective","","最近の，最新の",""
"42825","73484","adjective","","（時を表す名詞の前につけて）先～","{entry:last month}など"
"42826","62589","transitive verb","","〈２つのものを〉比較する",""
"42829","1142","adjective","","最も遅い（{entry:late}の最上級）",""
"42829","62593","adjective","","最近の，最新の",""
"42829","62599","noun","","最新のもの",""
"42834","62601","adverb","","近頃，最近",""
"42837","62609","noun","","本，書籍",""
"42837","62611","noun","","帳簿，会計簿",""
"42837","62615","noun","","名簿",""
"42837","62619","verb","","（座席・部屋などを）予約する",""
"42837","62621","verb","","（名前などを）記入する",""
"42837","62623","verb","","記帳する",""
"42846","62625","adjective","","毎日の，日々の",""
"42846","62629","noun","","毎日",""
"42851","62633","adjective","","月１回の，毎月の，月極めの",""
"42851","73808","noun","","月刊誌",""
"42855","1674","noun","","週１回発行されるもの，週刊誌，週刊新聞",""
"42855","62639","adjective","","毎週の",""
"42857","62643","adjective","","年1回の，毎年の",""
"42861","62645","averb","","～すべきである",""
"42861","62649","averb","","～しなければならない",""
"42865","62651","verb","","組み立てる，建築する，構築する",""
"42865","72172","noun","computing","ビルド","リリースするために作成されるソフトウェア生成物"
"42871","62661","transitive verb","","～を創造する，作成する","何もないところから創り出す・生み出すイメージ"
"42875","73397","adjective","","鈍感な",""
"42876","62665","adjective","computer science","大文字小文字を区別しない",""
"42878","62667","adjective","computer science","大文字小文字を区別する",""
"42880","1272","transitive verb","","～に努める，努力する",""
"42880","1273","transitive verb","","～を試す",""
"42880","1274","intransitive verb","","試みる",""
"42880","75155","noun","","試し，努力",""
"42881","72232","transitive verb","","～を捕らえる，捕まえる",""
"42881","72234","noun","","捕まえること，捕獲",""
"42881","77360","transitive verb","computing","〈例外を〉捕捉する",""
"42882","73086","adverb","","最後に",""
"42883","247","noun","mathematics","少数点（{entry:decimal point}）",""
"42883","62669","noun","","点",""
"42883","62675","noun","","得点",""
"42883","74145","noun","typography","ポイント","文字の大きさの単位"
"42883","74146","noun","","（物事の）要点",""
"42890","72551","noun","","進路",""
"42890","72552","noun","","（講議などの）課程，講座",""
"42891","62679","verb","computing","ダンプする",""
"42891","62683","verb","","〈ゴミなどを〉ドサッと捨てる",""
"42891","62685","noun","computing","ダンプ","デバッグやデータの修復のために、メモリの内容やファイルの内容をディスプレイや、プリンタ、ファイルに出力すること（コアダンプなど）{wiki:ダンプ}"
"42891","72862","noun","","ごみの山",""
"42896","73129","conjunction","","故に",""
"42896","73130","conjunction","","なぜならば",""
"42896","73131","preposition","","～へ",""
"42896","73132","preposition","","～に向けて",""
"42896","73133","preposition","","～ための",""
"42898","840","noun","","（概念的な）数，数字",""
"42898","62689","noun","","（数えて得られる）数量",""
"42898","62691","noun","","番号","〈略〉No."
"42898","73941","verb","","～に番号をつける",""
"42898","73942","verb","","～を数える",""
"42898","74449","noun","informal","電話番号（{entry:telephone number}）",""
"42902","62693","noun","computing","（オブジェクト指向の）クラス","抽象データ型の一つ{wiki:クラス (コンピュータ)}"
"42902","62695","noun","","種類，類",""
"42902","62697","noun","","学級",""
"42902","78311","noun","","階層，階級，等級",""
"42905","1528","adjective","","動きのない，静止の",""
"42905","62701","adjective","","静的な",""
"42911","72128","noun","computing","ブートストラップ","コンピュータの起動時にオペレーティングシステムを読み込む処理{wiki:ブートストラップ}"
"42911","78202","verb","computing","ブートする","一般に略語の{entry:boot}が使われる"
"42912","62713","noun","","（OSの）再起動，リブート",""
"42912","62715","verb","computing","（OSを）再起動する，リブートする",""
"42917","95","transitive verb","computing","〈データを〉入力する",""
"42917","72928","verb","","（建物などに）入る",""
"42917","72930","transitive verb","","～を記入する，登録する",""
"42918","1366","noun","おもに英","（線路のマイナーな）停車場",""
"42918","73263","intransitive verb","","休止する，停止する",""
"42918","73264","noun","","停止，休止",""
"42918","75001","transitive verb","","～を停止させる",""
"42919","62721","verb","computing","再起動する，リブートする（{entry:reboot}）",""
"42919","62723","verb","","再開する",""
"42921","62725","noun","computing","アプリケーション",""
"42921","62729","noun","","適用，応用",""
"42921","62733","noun","","申請，申し込み",""
"42929","62741","noun","","鍵",""
"42929","73458","noun","music","調",""
"42929","73459","adjective","","重要な，キーとなる",""
"42929","73461","noun","computing","キー","索引から情報を取得する際に必要な情報のこと。インデックスキーなど。"
"42929","73462","noun","computing","（キーボードの）キー",""
"42931","497","intransitive verb","","減る",""
"42931","62743","transitive verb","","～を減らす",""
"42935","62749","noun","","物，物体",""
"42935","62753","noun","computing","（オブジェクト指向）オブジェクト","クラスをインタンス化したもの"
"42935","73951","noun","","目的",""
"42935","73952","noun","grammar","目的語",""
"42939","62755","noun","","標的，的",""
"42939","62761","noun","","目的，目標",""
"42944","62767","noun","","チェーン，鎖（くさり）",""
"42944","62769","noun","","連鎖",""
"42944","62777","noun","","（商店・銀行・ホテルなどの）チェーン","一連の店が同一資本のもとで連携して経営される方式"
"42952","62779","noun","","（一覧の中の）項目","ブログの記事、仕訳の入力データ、辞書の見出し、データベースのレコードなどリストの１項目"
"42952","62783","noun","","（辞書の）見出し，見出し語",""
"42952","72941","noun","","参加，参加者",""
"42952","72947","noun","","（一覧などへデータの）入力",""
"42957","62789","noun","","契約，契約書，請負",""
"42957","62795","transitive verb","","～を契約する，請け負う",""
"42964","62801","noun","mathematics","（グラフなどの）軸，軸線",""
"42968","62807","noun","","（地図・図表などの）説明文，凡例",""
"42968","73541","noun","","伝説",""
"42970","1596","noun","","肩書き",""
"42970","62813","noun","","題名，表題",""
"42970","71538","verb","","～に表題を付ける",""
"42973","62819","noun","computing","（空白などの）詰め文字",""
"42973","74079","noun","","詰め物",""
"42975","698","noun","","（１枚ずつめくって使う）ノート，メモ帳など",""
"42975","62821","noun","","詰め物",""
"42975","62823","verb","","詰め物をする",""
"42975","74077","noun","","マウスパッド（{entry:mousepad}）",""
"42978","75056","transitive verb","","～を同意する、受諾する、受け入れる",""
"42983","62837","noun","","名前，名称",""
"42983","73857","verb","","名付ける",""
"42988","62843","noun","","年齢",""
"42992","71665","noun","","誕生日",""
"42993","62849","verb","","送る",""
"42993","62851","verb","computing","送信する",""
"42995","990","noun","","印をつける人（道具）",""
"42995","991","noun","","目印",""
"42996","62855","adjective","","ある，存在している",""
"42996","71704","noun","","プレゼント，贈り物",""
"42996","74365","noun","grammar","現在形",""
"42996","74366","adjective","","現在の",""
"42999","195","transitive verb","","選別する，ふるいにかける，分離する",""
"42999","62859","noun","","フィルター，ろ過器",""
"43004","1079","noun","computing,programming","リスナー","イベントを受け取るための関数、イベントハンドラ（{entry:event handler}）"
"43004","71448","noun","","（ラジオなどの）リスナー",""
"43005","71451","intransitive verb","","（耳を傾け）聴く，耳を傾ける",""
"43006","62869","noun","","権限，権力",""
"43011","78431","transitive verb","","〈人が～を〉決意する，決断する，決定する",""
"43011","78432","intransitive verb","","解決する，決着を付ける",""
"43012","423","noun","","読書",""
"43012","62875","verb","","読む，読み取る",""
"43012","62883","noun","","読み取り",""
"43016","62887","noun","","再読込み",""
"43016","62893","verb","","再読込みする",""
"43023","1173","transitive verb","","～を救う，救援する",""
"43023","1174","transitive verb","","～を残しておく，蓄える",""
"43023","62897","transitive verb","computing","〈データなどを〉保存する，退避する",""
"43023","72024","intransitive verb","","節約する",""
"43027","576","intransitive verb","","再び開く",""
"43027","62903","transitive verb","","～を再び開く",""
"43029","62909","noun","","再試行",""
"43029","62913","verb","","再試行する",""
"43034","62915","verb","","〈字・文章を〉書く",""
"43034","62917","verb","computing","（ファイルなどに）〈データを〉書き込む",""
"43037","74262","noun","","何かを書く人，作家，著者",""
"43040","62927","noun","","読み取り装置",""
"43040","62929","noun","","読者",""
"43044","62933","noun","","分析，解析",""
"43048","62941","verb","","分析する，解析する",""
"43048","78134","verb","","（文を文法的に）分解する",""
"43052","62949","noun","","アナライザー，解析器","〈英〉''analyser''"
"43057","62953","noun","computing","全文検索","複数の文書（ファイル）から特定の文字列を検索する技術または、検索すること{wiki:全文検索}"
"43059","74454","adjective","","（食物が）生の，料理されていない",""
"43059","74455","adjective","","（物が）加工されていない",""
"43061","62957","noun","","列，縦段，縦行",""
"43061","72342","noun","","コラム","同一作者による定期的な特集記事"
"43065","62963","noun","","幅",""
"43067","62965","noun","","高さ",""
"43069","62967","verb","","サイズを変更する，リサイズする",""
"43072","62971","adjective","computing","リサイズできる",""
"43075","74846","adjective","","再読み込み可能な",""
"43076","75343","preposition","","～の中に，～以内に",""
"43077","801","noun","medicine","手術","〈略〉op"
"43077","62975","noun","mathematics","演算",""
"43077","62977","noun","","働き，作用",""
"43077","62983","noun","","（機械などを）動かすこと，運転，操作",""
"43077","74000","noun","","運営，経営，業務",""
"43085","73755","noun","","誤り，間違い，誤解",""
"43085","73757","verb","","～を間違える，誤解する",""
"43086","73753","adjective","","粉失した，行方不明の",""
"43086","73754","adjective","","欠けている，ない",""
"43087","548","adjective","","規則正しい",""
"43087","550","adjective","","定時の，定期的な",""
"43087","551","adjective","","普通の",""
"43087","553","adjective","","正規の，正式の",""
"43093","63009","adjective","law","違法の",""
"43093","63011","adjective","","禁じられた",""
"43097","63013","adjective","","基礎の，基本的な",""
"43100","71529","adjective","","簡単な，簡素な",""
"43101","63017","noun","computing","ディレクトリ",""
"43101","71579","noun","","（名前などの）ディレクトリ","組織などで分類された名前や住所などのリストのこと、簡易的な''データベース''"
"43103","63019","noun","computing","アーカイブ，書庫化","複数のファイルをまとめること"
"43103","71754","verb","computing","アーカイブする",""
"43103","78147","noun","","公文書",""
"43105","63021","adjective","","自由選択の，任意の",""
"43108","738","verb","computing","（メソッドを）オーバーライドする","オブジェクト指向において親クラスのメソッドをサブクラスで再定義すること"
"43108","74055","verb","","～を圧倒する，～に取って代わる",""
"43110","739","noun","computing,programming","オーバーロードされた関数（メソッド）",""
"43110","740","transitive verb","computer science","～をオーバーロードする",""
"43110","74052","noun","","過負荷",""
"43111","919","verb","","〈人を〉嘲る（あざける），馬鹿にする",""
"43111","920","verb","","〈人の言動を〉ふざけて真似る",""
"43111","63027","adjective","","偽の，ごまかしの",""
"43114","971","noun","","達人，名人",""
"43114","972","noun","engineering","他の機器を制御する機器",""
"43114","973","adjective","","主要な，最上の",""
"43114","974","adjective","","名人の，達人の",""
"43114","976","verb","","～を支配する，抑える",""
"43114","977","verb","","～を修得する",""
"43114","978","noun","","主人，雇主，（動物の）飼い主",""
"43114","73689","noun","","（レコードなどの）原盤，（フイルムの）原板",""
"43114","73690","noun","","修士号，修士",""
"43116","1232","noun","mathematics","列",""
"43116","1233","noun","","（起こる）順序",""
"43116","63035","noun","","連続する一連のもの",""
"43119","1742","noun","","仕事，作業，勉強",""
"43119","1743","noun","","努力",""
"43119","1744","noun","physics","仕事量",""
"43119","63045","intransitive verb","","動く，作用する",""
"43119","63047","intransitive verb","","仕事をする，作業する，勉強する",""
"43119","74801","noun","","（文学・芸術などの）作品，成果",""
"43125","63049","noun","","しばしば起こること，頻度，頻発",""
"43125","63057","noun","","周波数",""
"43131","1201","noun","music","楽譜",""
"43131","1202","transitive verb","","〈点数を〉得点する",""
"43131","1203","transitive verb","","～を採点する，～の得点を記録する",""
"43131","63061","noun","","得点［記録］，点数",""
"43131","63067","intransitive verb","","得点する",""
"43135","319","verb","","〈写真フイルムを〉現像する",""
"43135","63068","noun","computing","プロセス","実行中のプログラムやタスク"
"43135","63070","noun","","手順，製法，工程",""
"43135","63074","verb","","〈食品を〉加工する",""
"43137","67","transitive verb","","～を実行する，遂行する",""
"43137","63076","transitive verb","computing","〈プログラムを〉実行する",""
"43139","731","verb","","実行する",""
"43139","732","verb","","作動する",""
"43139","733","verb","","上演する，演奏する",""
"43143","63088","transitive verb","computing","〈関数やプログラムなどを〉実行する",""
"43143","73445","verb","","〈神に〉呼びかける，祈願する",""
"43145","63094","verb","","削除する",""
"43145","75091","verb","","取り除く，取り去る",""
"43147","63096","transitive verb","","～を添える，付け加える",""
"43147","72021","transitive verb","computing","（既に存在するファイルに）追加書込みする",""
"43150","1716","intransitive verb","","寝る",""
"43150","76304","noun","","眠り，睡眠（すること・状態）",""
"43151","565","noun","","解放する",""
"43151","570","noun","","公表する，発売する",""
"43158","1686","noun","","最新情報",""
"43158","63122","transitive verb","","～を最新の状態にする，更新する",""
"43163","73736","adjective","","中間の，平均的な",""
"43163","73737","noun","","中心",""
"43166","63134","noun","computing","出力",""
"43166","63138","verb","computing","出力する",""
"43166","74030","noun","","生産高",""
"43171","63140","noun","","容器，入れ物",""
"43171","63144","noun","","（貨物輸送用の）コンテナ",""
"43175","63146","adjective","","怠惰な，ものぐさな",""
"43179","63152","noun","","月曜日",""
"43181","63156","noun","","火曜日",""
"43184","63158","noun","","水曜日",""
"43186","63160","noun","","木曜日",""
"43188","63162","noun","","金曜日",""
"43190","63164","noun","","土曜日",""
"43192","63168","noun","","日曜日","キリスト教の安息日で週の第１日"
"43195","73279","noun","","助け",""
"43195","73280","transitive verb","","～を手伝う，助ける",""
"43196","63172","noun","","トピック，話題，論題",""
"43199","73322","noun","","（ゲストに対する）主人",""
"43199","73324","verb","","～を主催する",""
"43199","73326","noun","computing,internet,unix","ネットワーク上のコンピュータ",""
"43199","73327","noun","computing,networking","ホスト","サービスを提供するコンピュータやソフトウェア"
"43200","1704","noun","","声明，供述（すること，したもの）",""
"43200","63178","noun","finance","計算書，決算報告",""
"43200","75750","noun","computing","命令",""
"43204","74565","adjective","computing","トランザクションの",""
"43204","74566","adjective","","取引の",""
"43205","75528","noun","","複写，複製",""
"43206","73661","noun","","（巧妙な）扱い，操作",""
"43207","63182","transitive verb","","～を準備する，用意する",""
"43207","63184","intransitive verb","","準備する",""
"43208","63186","noun","linguistics,computing","構文［論］，シンタックス",""
"43212","63192","noun","","管理、経営",""
"43215","63196","noun","internet","フィード","定期購読できるようにカプセル化されたニュースやブログなどのオンラインコンテンツ、''RSS''など"
"43215","73052","verb","","食べ物を与える",""
"43215","73054","verb","","供給する",""
"43215","73058","verb","","（プリンターに）給紙する",""
"43218","63200","noun","biology","クローン",""
"43218","72306","verb","","クローンを作る，複製する",""
"43220","660","noun","","逆転",""
"43220","63204","verb","","逆にする，反対にする",""
"43220","63208","verb","","逆転させる",""
"43220","63210","verb","","裏返す",""
"43220","63214","adjective","","逆の",""
"43228","72389","noun","","比較",""
"43228","78349","adjective","grammar","（形容詞の）比較変化",""
"43229","63220","noun","computing","自己反映，リフレクション","プログラムが自身の構造を読み込んだり、書き換えたりすること"
"43229","63224","noun","","（光・熱などの）反射，反射光，（音の）反響",""
"43236","76221","adjective","","一時の，つかの間の",""
"43239","63234","noun","","修正する人（物），修飾子",""
"43239","63236","noun","grammar","修飾語",""
"43243","63240","noun","","（空間・時間の）長さ",""
"43244","63242","verb","","宣言する",""
"43247","827","adjective","","奇妙な",""
"43247","828","adjective","","余分な",""
"43247","73958","adjective","","２で割り切れない",""
"43248","75","adverb","","～でさえも，までも",""
"43248","63248","adjective","","２で割り切れる",""
"43248","72960","adjective","","平らな，水平な",""
"43248","72962","adjective","","公平な",""
"43250","73850","noun","arithmetic","（掛け算）乗数","A×Bの''A''のこと"
"43251","63252","adjective","","アクセス可能な、アクセスし易い",""
"43254","63256","transitive verb","","～の登録を取り消す",""
"43257","74775","adjective","","短い",""
"43257","76127","noun","electronics","短絡，ショート",""
"43258","63258","noun","","細部，詳細",""
"43262","63266","noun","","分けるもの（人），セパレーター",""
"43265","63270","noun","","デリミタ，区切り文字",""
"43267","63276","noun","","内容，中身，趣旨",""
"43271","63280","noun","programming","（オブジェクト指向の）メソッド","クラスに属するサブルーチンのこと{wiki:メソッド (計算機科学)}"
"43271","63282","noun","","方法，手法",""
"43271","73734","noun","","方法論",""
"43277","63290","verb","","〈存在・真実などを〉否定する",""
"43277","63292","verb","","～を無効にする，無意味にする",""
"43277","73878","verb","computing","NOT演算する",""
"43279","1861","adjective","logic","真の","〈反〉{entry:false}"
"43279","63294","adjective","","本当の，真実の",""
"43285","1705","verb","","～を押し込む，詰め込む",""
"43285","63304","verb","","～を絞る，圧搾する",""
"43291","63312","transitive verb","","～を数える",""
"43291","63314","noun","","数えること，計算",""
"43291","63318","noun","","総数，総計",""
"43291","72538","noun","","（数えた結果としての）数",""
"43295","223","verb","","～を保つ",""
"43295","224","verb","","～を管理する",""
"43295","63322","verb","","～をずっと持っている，保持する",""
"43301","63332","verb","","～を修正する",""
"43303","63336","verb","","～を翻訳する",""
"43303","77587","verb","physics","～を平行移動させる",""
"43306","63344","noun","","アルファベット",""
"43307","63346","noun","","英数字",""
"43307","78128","adjective","","英数字の",""
"43310","63350","adjective","","割り当てができる",""
"43310","75340","adjective","programing","代入できる",""
"43313","63354","adjective","","内側の，内部の",""
"43316","90","noun","programing","エスケープ文字","ASCIIの0x1B"
"43316","63358","intransitive verb","","逃げる，脱出する",""
"43316","71470","noun","computing","（キーボードの）Escキー",""
"43316","71471","transitive verb","computing","〈エスケープシーケンスで文字を〉エスケープする","C言語のバックスラッシュやHTMLの&gt;など"
"43320","63364","verb","programming","〈エスケープされたものを〉復元する，アンエスケープする",""
"43322","63366","noun","computing","（関数などの）引数",""
"43324","63368","noun","","最大限，最大値",""
"43324","63372","adjective","","最高の，最大の",""
"43324","73708","noun","mathematics","極大",""
"43328","63374","noun","","最小限",""
"43328","63378","adjective","","最小限の",""
"43328","73747","noun","mathematics","極小，最小値",""
"43332","63380","noun","","数字，アラビア数字",""
"43334","71569","noun","","独自性",""
"43334","73341","noun","","同一であること，同一性",""
"43334","73342","noun","algebra,computing","恒等関数（{entry:identity function}）",""
"43337","63390","adjective","","無作為の，任意の",""
"43342","63398","adjective","","（タイトルなどの並びが）アルファベット順の",""
"43345","63400","adjective","","順序の",""
"43345","63402","noun","","序数，順序数（{entry:ordinal number}）","{entry:first}、{entry:second}など"
"43348","63404","adjective","","独創的な",""
"43348","74023","adjective","","原作の，原型の",""
"43348","74024","adjective","","独自の",""
"43353","63420","verb","","覆いかぶせる",""
"43353","74051","noun","","（装飾・保護のための）覆い",""
"43356","75481","verb","","噛み付く",""
"43356","75482","verb","","（ムシャムシャと）食べる",""
"43357","63424","verb","","（なた・おのなどで）たたき切る，ぶった切る",""
"43360","63426","transitive verb","","～を大文字で書く",""
"43360","63428","transitive verb","","〈単語の先頭を〉大文字で始める",""
"43360","72219","transitive verb","","～を資本化する",""
"43363","63430","verb","","（特に単語の先頭）～を小文字で書く",""
"43366","63434","noun","","交換",""
"43366","63436","verb","","交換する",""
"43368","63440","transitive verb","","～を短縮する，短くする，省略する，省略化する",""
"43372","63444","noun","","違い，相違点",""
"43372","72724","noun","arithmetic","差","引き算の答え、引き算({entry:subtraction}）: {entry:minuend}−{entry:subtrahend}=''difference''"
"43372","78506","noun","","差，差額",""
"43380","888","adjective","programming","（プログラム実行中に）変数の値を変えることができる",""
"43380","63458","adjective","","変わりやすい",""
"43383","71898","abbrev","","{entry:abbreviation}の略",""
"43385","655","noun","","書き直すこと",""
"43385","63464","verb","","書き直す，書き換える",""
"43388","78","verb","","～を評価する",""
"43388","63470","verb","computing,mathematics","〈式などを〉評価する",""
"43389","63472","noun","","破片，欠片（かけら）",""
"43392","63476","noun","computing","フラグ","''Yes''または''No''、''Ture''または''False''を格納するレジスタや変数"
"43392","73106","noun","","旗",""
"43392","74592","verb","computing","（エラーなどを）通知する",""
"43392","74593","verb","computing","（フラグを）立てる",""
"43396","71893","verb","","（紐などで）縛る，束ねる",""
"43396","78192","verb","programing","バインドする","名前付けされた項目とプログラムの要素を関連付けすること{*The association of a named item with an element of a program.*}"
"43401","63488","noun","","反響［音］",""
"43401","63494","transitive verb","","〈場所が〉反響させる",""
"43401","63496","intransitive verb","","（音・声が）反響する",""
"43401","72881","noun","computing","エコー","入力された文字列をそのまま出力に返す処理"
"43406","72584","noun","","地下室",""
"43406","78409","noun","","暗号化（{entry:cryptography}）",""
"43409","63502","intransitive verb","","〈火薬など爆発物が〉爆発する，破裂する",""
"43409","63506","transitive verb","","～を爆発させる，破裂させる",""
"43413","63510","noun","internet","ドメイン名（{entry:domain name}）",""
"43413","63514","noun","","（関心・活動などの）範囲，分野",""
"43413","63516","noun","","領地，領土",""
"43413","72797","noun","computing","（データモデル）ドメイン，定義域","データ管理およびデータモデリング、データベース設計の文脈では、あるデータ要素が値としてとる可能性のある一意な値すべてから構成される、名前つきの有限集合をいう{wiki:定義域 (データベース)}"
"43413","72798","noun","mathematics","変域，定義域",""
"43418","778","noun","","注文",""
"43418","779","noun","","命令，指令，指示",""
"43418","780","noun","","順序",""
"43418","781","noun","","秩序，規律",""
"43418","786","verb","","注文する",""
"43418","787","verb","","命令する",""
"43425","63538","noun","programing","ファクトリー","プログラムやライブラリにおいて、オブジェクトを専門に生成する関数・メソッド・クラス"
"43425","63540","noun","","工場",""
"43429","71473","adjective","","抽象的な",""
"43430","73349","verb","","～を履行する，実践する，実装する",""
"43430","73350","noun","","（簡単な）道具，器具",""
"43432","63550","noun","","要求，依頼",""
"43432","75688","verb","","頼む，要求する",""
"43436","63558","noun","","反応，反響",""
"43436","74382","noun","","返事，応答",""
"43441","63564","noun","","販売",""
"43441","63572","noun","","セール，特売",""
"43448","63576","noun","","販売［の仕事］",""
"43448","63578","noun","","売上，売上高",""
"43451","63582","noun","","誤り，間違い",""
"43451","63586","noun","computing","エラー","タスクが完了せずに、失敗すること"
"43451","72955","noun","","誤差",""
"43451","72956","verb","computing","エラーが起きる",""
"43455","63590","noun","","メッセージ，通達，伝言","〈略〉msg"
"43458","63592","transitive verb","","～を適用する，応用する",""
"43458","63596","intransitive verb","","申し込む，申請する，出願する",""
"43458","78146","intransitive verb","","適用される",""
"43464","63602","noun","","日付，年月日",""
"43467","63606","noun","","年",""
"43467","63608","noun","","年度",""
"43467","63610","noun","","学年",""
"43470","1400","adjective","","全体的な",""
"43470","1401","adjective","computing","（変数などが）広域の",""
"43470","63612","adjective","","世界的な",""
"43475","1081","noun","computing,programming","（データ構造）リスト",""
"43475","63632","verb","","一覧にする，一覧に載せる",""
"43475","73569","noun","","（何かを）一覧にしたもの，名簿，カタログ",""
"43483","63636","transitive verb","","～を無視する",""
"43486","63640","noun","","コピー，複製",""
"43486","72503","verb","","複製する，複写する，コピーする",""
"43497","63662","transitive verb","","～を加える、足す、付け足す",""
"43497","63664","transitive verb","","〈数値を〉足す、合計する",""
"43502","63670","verb","","（切ったり刈ったりして）～の形を整える",""
"43505","74347","transitive verb","","～を取り去る，剥ぎ取る",""
"43508","63680","adjective","","上の方の，上級の，上位の，上流の",""
"43513","1021","adjective","","{entry:low}の比較級",""
"43513","1022","transitive verb","","～を低くする",""
"43513","1023","intransitive verb","","下がる，降りる",""
"43513","63688","adjective","","下位の，下級の",""
"43513","71431","adjective","","低い（下の）方の",""
"43513","73612","transitive verb","","～を下げる，降ろす",""
"43517","63694","noun","","（本・雑誌などの）索引",""
"43517","63696","noun","","（データの）インデックス","データベースや検索エンジンなどで、検索速度を向上させるための索引情報"
"43517","63698","transitive verb","","～に索引（インデックス）を付ける",""
"43517","73362","noun","","指標",""
"43517","73363","noun","","（配列の）添え字",""
"43521","63702","noun","","役に立つもの（こと）",""
